inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,0,1.4142135623730951,2.8284271247461903,4.242640687119286,5.656854249492381,7.0710678118654755,8.485281374238571,9.899494936611667,11.313708498984763,12.727922061357859,14.142135623730955,15.55634918610405,16.970562748477146,18.384776310850242,19.798989873223338,inf
inf,7.071067811865476,8.485281374238571,inf,11.313708498984763,inf,inf,inf,15.556349186104047,inf,inf,inf,inf,inf,inf,19.798989873223338,inf
inf,19.798989873223334,21.213203435596427,21.213203435596427,24.041630560342618,24.041630560342618,26.87005768508881,22.627416997969522,21.213203435596427,24.041630560342618,28.284271247461902,32.526911934581186,31.1126983722081,31.1126983722081,inf,21.213203435596434,inf
inf,26.87005768508881,28.284271247461902,30.405591591021544,31.81980515339464,33.941125496954285,26.87005768508881,26.87005768508881,25.45584412271571,25.45584412271571,27.577164466275356,29.698484809834998,31.1126983722081,29.698484809835005,26.162950903902267,22.62741699796953,inf
inf,28.284271247461906,31.819805153394643,31.112698372208094,36.062445840513924,32.52691193458119,32.52691193458119,32.52691193458119,30.405591591021544,31.81980515339464,31.81980515339464,33.23401871576773,31.1126983722081,31.1126983722081,inf,24.041630560342625,inf
inf,29.698484809835,30.405591591021548,37.47665940288702,36.06244584051393,36.76955262170048,36.76955262170048,inf,inf,inf,35.35533905932738,34.64823227814084,33.234018715767746,32.52691193458119,inf,25.45584412271572,inf
inf,34.64823227814084,38.18376618407357,38.18376618407357,41.01219330881976,41.01219330881976,41.01219330881976,inf,inf,inf,42.42640687119285,35.35533905932738,33.941125496954285,33.941125496954285,inf,26.870057685088817,inf
inf,45.25483399593905,45.25483399593905,50.91168824543143,43.84062043356595,43.84062043356595,43.84062043356595,inf,inf,inf,42.42640687119285,inf,inf,inf,inf,28.284271247461913,inf
inf,57.98275605729691,inf,52.32590180780452,45.254833995939045,45.254833995939045,45.254833995939045,45.254833995939045,46.66904755831214,48.08326112068523,55.154328932550705,57.982756057296896,66.46803743153546,66.46803743153546,inf,29.69848480983501,inf
inf,62.22539674441614,inf,53.74011537017761,46.66904755831214,47.37615433949869,48.083261120685236,46.66904755831214,46.66904755831214,49.49747468305833,50.204581464244875,57.982756057296896,65.05382386916237,66.46803743153546,inf,31.112698372208104,inf
inf,60.811183182043045,inf,53.74011537017761,50.204581464244875,53.03300858899107,48.08326112068523,49.49747468305833,50.204581464244875,48.79036790187178,56.568542494923804,57.982756057296896,70.0035713374682,66.46803743153546,inf,32.5269119345812,inf
inf,59.39696961966995,inf,53.74011537017761,53.74011537017761,50.204581464244875,50.91168824543142,50.91168824543142,52.32590180780452,51.618795026617974,59.396969619669996,72.12489168102785,67.88225099390856,71.4177848998413,inf,33.94112549695429,inf
inf,57.98275605729686,inf,55.154328932550705,60.10407640085654,53.033008588991066,56.568542494923804,56.568542494923804,56.568542494923804,56.568542494923804,59.396969619669996,66.46803743153548,69.29646455628165,69.29646455628165,inf,35.355339059327385,inf
inf,56.56854249492377,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,36.76955262170048,inf
inf,inf,55.154328932550676,53.740115370177584,52.32590180780449,50.9116882454314,49.49747468305831,48.083261120685215,46.66904755831212,45.25483399593903,43.84062043356594,42.426406871192846,41.012193308819754,39.59797974644666,38.18376618407357,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
